utc_timestamp,DE_KN_residential4_grid_import,DE_KN_residential4_grid_export
2015-10-15T03:00:00Z,32.3598632812,49.2900390625
2015-10-15T03:15:00Z,32.3873901367,49.2900390625
2015-10-15T03:30:00Z,32.4345515325,49.2900390625
2015-10-15T03:45:00Z,32.4919921875,49.2900390625
2015-10-15T04:00:00Z,32.5190185547,49.2900390625
2015-10-15T04:15:00Z,32.5673772475,49.2900390625
2015-10-15T04:30:00Z,32.6157359404,49.2900390625
2015-10-15T04:45:00Z,32.7249755859,49.2900390625
2015-10-15T05:00:00Z,32.825,49.2900390625
2015-10-15T05:15:00Z,32.9027622768,49.2900390625
2015-10-15T05:30:00Z,32.9661207933,49.2900390625
2015-10-15T05:45:00Z,33.0340332031,49.2900390625
2015-10-15T06:00:00Z,33.0773925781,49.2900390625
2015-10-15T06:15:00Z,33.1184430804,49.2900390625
2015-10-15T06:30:00Z,33.3506422776,49.2900390625
2015-10-15T06:45:00Z,33.7743094308,49.2900390625
2015-10-15T07:00:00Z,33.9642508371,49.2900390625
2015-10-15T07:15:00Z,34.0168832632,49.2970252404
2015-10-15T07:30:00Z,34.1849365234,49.3276367188
2015-10-15T07:45:00Z,34.2600097656,49.33984375
2015-10-15T08:00:00Z,34.2900390625,49.3676757812
2015-10-15T08:15:00Z,34.4599609375,49.4248046875
2015-10-15T08:30:00Z,34.4599609375,49.4928850446
2015-10-15T08:45:00Z,34.5712890625,49.6046316964
2015-10-15T09:00:00Z,34.5798339844,49.7898995536
2015-10-15T09:15:00Z,34.6098632812,49.9575195312
2015-10-15T09:30:00Z,34.6899414062,50.0813337054
2015-10-15T09:45:00Z,34.6899414062,50.2224609375
2015-10-15T10:00:00Z,34.8298339844,50.3155691964
2015-10-15T10:15:00Z,34.8298339844,50.4640625
2015-10-15T10:30:00Z,34.9979248047,50.529296875
2015-10-15T10:45:00Z,35.2149658203,50.58984375
2015-10-15T11:00:00Z,35.3298339844,50.6628069196
2015-10-15T11:15:00Z,35.4699707031,50.7946777344
2015-10-15T11:30:00Z,35.4759765625,51.0630859375
2015-10-15T11:45:00Z,35.5517883301,51.1566772461
2015-10-15T12:00:00Z,35.5998535156,51.21484375
2015-10-15T12:15:00Z,36.0342145647,51.25
2015-10-15T12:30:00Z,36.4924926758,51.25
2015-10-15T12:45:00Z,36.7429726341,51.357532848
2015-10-15T13:00:00Z,36.8598632812,51.477734375
2015-10-15T13:15:00Z,36.9153019832,51.5579927885
2015-10-15T13:30:00Z,37.0600585938,51.5874023438
2015-10-15T13:45:00Z,37.067565918,51.6674804688
2015-10-15T14:00:00Z,37.2174682617,51.7075195312
2015-10-15T14:15:00Z,37.2607231636,51.7835759943
2015-10-15T14:30:00Z,37.3375799006,51.8555530895
2015-10-15T14:45:00Z,37.4374389648,51.8603515625
2015-10-15T15:00:00Z,37.4499511719,51.8725585938
2015-10-15T15:15:00Z,37.4624633789,51.8896484375
2015-10-15T15:30:00Z,37.5061598558,51.8896484375
2015-10-15T15:45:00Z,37.5585186298,51.8896484375
2015-10-15T16:00:00Z,37.6141531808,51.8896484375
2015-10-15T16:15:00Z,37.670691857,51.8896484375
2015-10-15T16:30:00Z,37.7239746094,51.8896484375
2015-10-15T16:45:00Z,37.8143136161,51.8896484375
2015-10-15T17:00:00Z,38.1227329799,51.8896484375
2015-10-15T17:15:00Z,38.3848876953,51.8896484375
2015-10-15T17:30:00Z,38.4949951172,51.8896484375
2015-10-15T17:45:00Z,38.6954439603,51.8896484375
2015-10-15T18:00:00Z,38.866793119,51.8896484375
2015-10-15T18:15:00Z,38.9699707031,51.8896484375
2015-10-15T18:30:00Z,39.2071010045,51.8896484375
2015-10-15T18:45:00Z,39.2671595982,51.8896484375
2015-10-15T19:00:00Z,39.5225219727,51.8896484375
